id,age,status,sex,orientation,body_type,diet,drinks,drugs,education,height,income,offspring,pets,smokes
44867,41,0,1,0,2,0,2,0,1,65.0,0,1,0,0
44881,25,0,0,0,4,0,2,0,1,69.0,0,1,1,0
44882,35,0,0,0,4,0,0,0,1,69.0,50000,1,0,0
44883,30,0,0,0,4,0,1,0,1,69.0,0,0,0,0
44888,50,0,1,0,2,0,5,1,1,70.0,20000,0,0,0
44890,55,0,0,1,1,0,3,0,2,69.0,0,0,0,0
44891,42,0,0,0,4,0,2,0,1,73.0,0,1,1,0
44901,33,0,0,0,1,0,0,0,3,72.0,0,0,2,0
44917,28,0,1,0,0,0,3,0,2,63.0,100000,1,0,0
44929,42,0,0,0,2,0,2,0,1,70.0,0,3,1,0
44935,37,0,0,0,2,0,2,0,1,72.0,70000,2,1,3
44944,43,0,1,0,4,0,2,0,2,66.0,0,3,2,0
44948,19,0,1,1,1,1,2,1,1,61.0,0,1,0,0
44954,26,0,0,0,2,0,3,0,1,70.0,0,1,0,3
44957,22,2,0,0,2,0,3,1,1,69.0,0,1,0,1
44959,28,0,0,0,4,0,3,0,0,70.0,60000,0,1,0
44973,53,0,0,0,4,0,0,0,1,73.0,0,2,1,0
44977,30,0,0,0,1,1,1,0,2,73.0,30000,0,0,0
44985,27,0,0,0,4,0,2,0,1,72.0,0,1,0,0
44990,24,0,0,0,4,0,1,0,1,73.0,0,0,1,0
44998,52,0,0,1,1,0,2,0,6,75.0,0,2,1,0
45000,26,2,0,0,1,0,3,1,2,69.0,0,0,0,0
45008,27,0,1,2,2,0,2,1,1,64.0,0,1,0,1
45009,59,0,1,0,1,1,2,0,2,67.0,20000,2,0,0
45030,39,0,1,0,0,0,2,0,1,62.0,0,0,0,0
45031,32,0,1,0,2,0,2,0,1,64.0,0,1,0,0
45046,22,2,1,0,4,0,1,0,1,65.0,0,1,0,0
45053,32,0,0,1,0,0,2,0,2,74.0,20000,0,1,0
45060,25,0,0,0,1,0,2,0,1,74.0,0,0,1,0
45065,28,0,1,0,2,0,2,0,1,67.0,0,1,2,0
45067,26,1,1,2,1,0,0,0,1,70.0,20000,0,0,0
45068,23,0,1,0,0,0,2,0,5,66.0,0,1,1,0
45074,40,0,0,0,5,0,2,0,1,69.0,0,1,1,0
45091,18,0,1,2,1,1,2,1,0,67.0,0,0,0,4
45092,23,0,0,0,1,0,2,1,1,76.0,0,0,0,0
45105,28,0,1,0,1,1,2,0,1,64.0,0,1,0,0
45133,48,0,0,1,2,0,2,0,2,71.0,0,3,1,0
45149,30,1,0,1,0,0,2,0,1,75.0,0,0,2,0
45152,54,0,0,0,0,1,2,1,1,66.0,0,1,2,0
45173,36,1,0,0,4,1,2,1,1,70.0,0,0,0,3
45199,62,0,1,0,1,0,2,0,1,64.0,0,2,0,0
45214,32,0,1,0,4,0,1,0,2,67.0,0,1,1,0
45233,58,0,1,0,1,0,2,0,2,60.0,0,2,0,0
45235,50,0,1,0,0,0,2,0,1,69.0,0,3,0,0
45247,66,0,1,0,2,0,1,0,1,65.0,0,3,1,0
45251,25,1,0,0,1,0,2,0,1,75.0,20000,1,0,0
45256,37,0,1,2,1,0,2,0,0,62.0,0,2,1,4
45257,34,0,1,0,4,0,2,1,2,65.0,0,0,3,0
45267,29,0,1,2,2,0,2,0,1,61.0,0,1,0,0
45276,34,0,1,0,1,1,1,0,2,65.0,0,1,0,0
45277,36,0,0,0,4,0,2,0,0,71.0,0,0,1,0
45282,31,0,0,0,1,0,3,0,1,70.0,0,0,2,4
45284,29,0,1,0,2,0,1,0,1,69.0,0,0,0,0
45296,34,0,1,0,2,0,2,0,2,69.0,20000,1,1,0
45301,45,0,1,0,2,0,1,0,1,64.0,0,2,0,0
45302,63,0,1,0,2,0,2,0,2,66.0,0,2,1,0
45312,62,0,1,0,1,4,0,0,2,60.0,30000,0,1,0
45317,26,0,1,0,1,0,2,0,1,64.0,0,1,1,0
45321,41,0,1,0,2,0,2,0,1,64.0,0,2,0,0
45339,31,0,1,0,4,0,3,0,1,66.0,0,1,0,0
45344,26,0,1,0,2,4,1,0,1,68.0,50000,0,1,4
45348,19,0,1,0,2,0,2,0,1,64.0,0,0,0,0
45358,30,0,1,0,1,1,2,0,2,66.0,0,1,0,0
45363,37,0,0,0,2,0,1,0,1,70.0,0,2,0,0
45368,56,0,1,0,2,0,1,1,1,64.0,0,2,0,0
45375,53,0,1,0,4,0,2,0,2,63.0,0,2,0,0
45386,33,0,0,0,1,0,2,1,1,69.0,100000,0,0,0
45397,33,0,1,0,4,0,2,0,0,65.0,0,1,1,3
45399,61,0,1,0,0,1,2,0,2,65.0,0,2,0,0
45416,34,0,1,0,2,4,1,0,0,63.0,20000,2,0,2
45420,32,0,1,0,2,0,3,0,1,69.0,0,1,0,0
45426,24,0,1,0,0,0,2,1,1,69.0,0,0,0,0
45444,34,0,0,0,1,0,2,0,2,66.0,0,1,0,0
45447,42,0,0,0,4,0,0,0,5,68.0,150000,1,0,0
45452,51,0,1,0,1,0,2,0,2,64.0,0,2,0,0
45458,34,0,1,0,2,0,2,0,1,66.0,0,0,0,2
45460,21,0,1,0,2,0,2,1,1,68.0,20000,1,1,3
45462,36,0,0,0,4,0,2,1,2,74.0,100000,1,0,4
45465,23,0,1,0,2,0,0,0,4,68.0,0,1,0,0
45470,29,1,0,0,1,0,0,0,1,71.0,50000,0,0,0
45474,54,0,1,0,2,0,1,0,1,66.0,0,0,0,0
45478,54,0,1,0,1,0,2,0,4,67.0,0,3,0,3
45479,44,3,0,0,2,0,2,1,2,68.0,40000,2,2,3
45487,54,0,1,0,1,4,2,0,1,63.0,0,0,2,0
45507,29,1,0,0,4,0,3,1,1,72.0,0,0,0,2
45528,51,0,1,0,4,4,0,0,1,67.0,0,2,0,0
45531,24,0,0,0,4,0,2,0,4,68.0,20000,0,1,0
45545,37,0,0,0,4,0,2,0,3,70.0,0,1,0,0
45547,26,0,0,0,1,1,2,0,1,70.0,30000,0,0,0
45581,40,0,1,0,4,4,2,0,2,68.0,0,1,0,0
45585,46,0,1,0,1,0,2,0,3,66.0,0,0,1,0
45603,30,0,1,0,0,0,2,0,3,60.0,0,0,2,0
45604,33,0,1,0,4,0,1,0,1,63.0,0,2,1,0
45609,27,0,0,0,4,0,2,0,1,72.0,0,0,0,0
45611,25,0,0,0,2,1,0,0,1,72.0,0,1,0,0
45617,23,0,0,0,4,0,2,0,1,76.0,20000,1,0,0
45628,34,1,1,2,2,0,2,2,2,65.0,20000,0,2,0
45631,22,0,0,0,1,0,2,0,1,69.0,0,0,1,0
45635,67,0,1,0,2,0,1,0,1,65.0,0,2,0,0
45650,27,3,1,2,2,0,2,0,1,65.0,0,2,0,0
45653,40,0,0,0,4,0,2,0,1,67.0,0,1,0,0
45663,22,0,0,1,4,0,2,0,1,70.0,0,0,1,4
45686,45,0,0,0,5,0,1,0,1,69.0,0,0,0,0
45693,27,0,0,0,1,0,2,0,1,65.0,0,1,1,0
45696,56,0,0,0,2,4,4,2,0,71.0,20000,0,1,4
45699,27,0,0,1,1,0,3,0,1,78.0,0,0,0,3
45722,30,0,1,0,1,0,2,0,2,64.0,30000,1,0,0
45724,68,0,1,0,2,0,0,0,1,60.0,0,0,0,0
45738,21,0,1,0,2,0,3,0,1,67.0,0,1,0,0
45743,25,0,0,0,4,0,4,0,1,73.0,1000000,0,1,0
45762,64,0,0,0,1,0,1,0,1,68.0,0,2,2,0
45764,22,0,0,0,0,0,2,0,0,70.0,20000,0,0,4
45765,65,0,0,0,2,0,2,0,1,72.0,0,0,0,0
45772,44,0,1,0,2,0,1,0,3,61.0,0,2,0,0
45779,37,0,1,1,2,0,2,0,1,62.0,0,0,0,0
45791,42,0,0,1,4,0,2,0,2,68.0,0,1,0,0
45793,30,0,0,0,4,0,3,0,1,67.0,0,0,2,0
45794,34,0,0,0,4,1,0,0,1,67.0,0,1,0,0
45796,25,0,0,0,4,0,1,0,1,73.0,20000,0,1,1
45808,29,0,0,0,1,0,2,0,1,66.0,80000,1,0,4
45813,29,0,0,0,1,0,2,0,1,71.0,60000,0,0,0
45826,51,3,0,0,1,0,2,0,1,67.0,0,2,2,0
45828,22,0,0,0,2,3,4,2,6,61.0,1000000,0,5,1
45833,35,0,0,2,0,1,2,1,1,71.0,20000,1,0,4
45847,29,0,0,0,1,0,3,1,1,77.0,60000,1,0,0
45848,24,0,0,0,4,4,0,0,1,70.0,0,0,0,0
45854,64,0,1,0,4,0,2,1,1,65.0,40000,2,0,0
45858,24,0,0,0,4,0,2,0,4,69.0,0,0,2,0
45868,26,0,0,0,4,0,2,0,2,68.0,0,1,1,0
45887,23,0,0,0,0,4,2,1,1,68.0,0,1,1,2
45888,23,1,1,2,2,1,5,1,1,65.0,70000,2,2,0
45889,61,0,0,0,4,1,2,0,2,71.0,0,0,1,0
45902,26,0,1,0,1,1,2,0,1,64.0,0,2,2,0
45904,26,1,1,2,4,0,2,1,1,68.0,0,0,0,0
45907,51,0,0,1,4,1,1,0,1,69.0,0,0,1,0
45923,55,0,0,0,4,0,1,0,2,72.0,0,0,0,0
45924,34,0,0,0,0,0,3,0,3,68.0,0,1,0,0
45927,36,0,1,0,4,1,2,0,3,63.0,80000,2,1,0
45929,41,0,1,0,4,1,2,0,1,65.0,0,0,0,4
45936,32,0,0,0,4,0,1,1,3,67.0,0,0,0,0
45963,51,0,1,1,5,4,0,0,2,66.0,30000,2,0,0
45971,31,0,1,0,2,0,2,0,2,66.0,0,1,0,0
45978,29,0,1,0,2,0,2,0,1,64.0,0,1,2,4
45991,40,0,0,0,1,0,0,1,1,67.0,0,0,0,2
45994,30,0,0,0,1,0,0,0,1,69.0,0,0,0,0
45999,28,0,1,0,2,0,1,0,1,68.0,0,1,0,0
46018,23,0,1,0,5,0,5,0,3,67.0,250000,0,0,4
46026,20,0,1,0,2,0,0,0,1,65.0,0,0,1,0
46039,23,0,0,0,4,0,1,0,1,74.0,0,1,2,0
46040,45,3,1,0,1,0,2,0,1,67.0,0,3,1,0
46047,20,0,0,0,2,0,1,1,1,72.0,70000,0,0,0
46057,25,0,1,0,4,0,3,0,2,67.0,50000,1,0,0
46064,22,0,0,2,2,0,1,1,1,74.0,20000,0,0,4
46065,27,0,0,0,4,0,2,0,1,72.0,0,1,1,0
46070,27,0,0,0,1,4,1,0,2,66.0,80000,1,1,3
46076,37,0,1,2,1,0,3,1,1,68.0,0,0,1,1
46105,24,0,0,0,4,0,2,0,1,72.0,70000,1,0,0
46110,63,0,0,0,4,0,2,0,2,71.0,0,0,1,0
46122,41,0,0,0,0,0,2,0,1,69.0,0,2,0,0
46124,22,0,0,0,0,0,0,0,1,74.0,0,0,2,0
46134,44,0,0,0,5,0,2,0,2,68.0,0,1,0,0
46137,36,1,0,1,1,0,2,0,1,76.0,20000,0,0,0
46142,41,0,0,0,4,0,3,0,4,67.0,0,1,1,0
46154,37,0,0,0,4,0,3,0,1,67.0,70000,1,0,0
46159,39,0,1,0,1,1,2,0,2,68.0,0,0,0,0
46169,23,0,1,0,1,0,2,0,1,64.0,0,1,0,0
46180,25,0,0,0,1,0,2,2,1,64.0,80000,1,0,1
46196,24,0,0,0,4,0,2,1,1,72.0,0,0,0,0
46210,27,0,1,0,2,0,2,0,1,69.0,0,0,1,0
46219,44,0,0,0,1,0,2,0,2,69.0,0,1,0,0
46222,20,0,0,0,4,0,3,0,1,71.0,80000,0,1,1
46226,26,0,0,0,1,0,3,0,1,74.0,0,0,0,0
46233,25,0,0,1,1,0,2,0,1,72.0,30000,0,1,0
46234,56,0,1,0,1,0,0,0,2,60.0,0,2,0,0
46235,52,0,0,0,4,0,2,1,1,69.0,0,3,2,0
46241,39,0,1,0,4,0,2,0,1,64.0,0,0,0,0
46242,22,0,0,0,1,0,2,0,1,67.0,0,0,0,0
46252,38,0,1,0,1,0,2,0,2,62.0,0,0,0,0
46254,62,0,1,0,1,0,2,0,2,62.0,70000,0,1,0
46275,61,0,1,0,4,0,2,0,2,62.0,50000,3,1,0
46283,22,0,1,0,4,0,2,0,1,62.0,0,0,1,0
46284,34,0,1,2,4,1,2,1,2,63.0,0,0,0,0
46300,25,0,1,0,1,0,2,0,1,64.0,0,1,1,0
46316,63,0,0,0,0,0,2,0,1,68.0,40000,2,0,0
46329,27,0,0,0,0,0,3,1,2,72.0,0,0,0,0
46332,56,0,1,0,1,0,3,0,2,67.0,40000,2,1,0
46344,34,0,1,0,1,0,2,0,3,66.0,0,1,0,0
46349,21,0,1,0,2,0,2,0,1,64.0,0,0,1,1
46352,34,2,0,0,3,0,5,0,1,73.0,150000,0,0,0
46353,31,0,0,0,4,1,1,0,1,71.0,0,1,1,0
46356,33,0,0,0,4,0,2,0,2,76.0,150000,1,0,0
46359,20,0,0,0,0,0,1,0,0,66.0,0,0,1,0
46364,28,0,1,2,4,1,1,1,1,72.0,20000,0,0,0
46368,40,0,1,0,1,0,2,0,2,64.0,0,0,0,0
46372,29,0,0,1,2,0,3,1,2,72.0,0,0,1,4
46373,27,0,1,0,1,1,2,0,2,65.0,20000,1,1,0
46382,28,0,0,0,4,0,2,0,1,67.0,0,0,1,0
46384,34,0,0,0,3,0,2,0,1,71.0,0,2,2,0
46388,51,0,1,0,4,1,2,0,1,61.0,0,0,1,2
46389,35,0,0,0,4,0,2,0,1,76.0,0,2,1,3
46402,25,0,1,2,2,1,2,1,2,70.0,40000,1,0,0
46407,35,0,0,0,0,0,2,0,1,66.0,0,0,0,0
46416,45,0,0,1,1,0,2,0,1,74.0,0,0,0,4
46424,27,0,0,0,4,0,2,0,1,70.0,0,0,0,1
46433,23,0,0,0,1,0,2,0,1,70.0,0,1,1,0
46437,19,0,0,0,0,0,0,0,1,67.0,0,0,0,0
46439,20,1,0,2,4,0,2,0,0,74.0,0,1,1,4
46444,41,0,0,0,1,0,2,1,1,74.0,70000,1,0,0
46456,24,0,0,0,0,0,2,0,1,72.0,0,1,2,0
46458,23,0,1,2,3,0,1,0,1,63.0,0,0,0,0
46470,35,0,0,0,1,0,2,0,1,70.0,0,0,2,0
46472,21,0,0,0,1,0,1,0,0,69.0,20000,1,1,0
46474,33,0,0,1,4,0,2,0,1,65.0,0,0,1,1
46477,38,0,0,0,1,0,3,0,1,71.0,0,0,0,0
46497,41,1,0,0,1,0,2,0,3,74.0,100000,2,0,1
46502,26,0,0,0,4,0,2,1,1,70.0,70000,1,0,0
46511,30,0,0,0,5,4,2,0,1,67.0,50000,0,1,0
46517,37,1,0,2,4,0,2,1,1,72.0,80000,0,0,0
46527,47,0,0,0,1,0,1,0,1,70.0,0,2,1,2
46530,22,0,0,0,1,0,2,1,1,70.0,0,1,0,0
46531,29,0,0,0,5,0,3,1,1,74.0,1000000,1,1,0
46532,34,1,1,1,2,0,3,1,1,66.0,60000,0,0,0
46535,38,0,0,0,4,1,2,1,0,68.0,100000,0,0,4
46556,23,1,0,0,4,0,3,0,1,66.0,40000,1,0,3
46570,30,0,0,0,4,0,0,0,1,80.0,0,1,1,0
46580,27,0,0,0,0,0,1,0,1,67.0,50000,1,0,0
46581,23,0,0,0,4,0,1,1,1,69.0,50000,0,1,0
46582,26,0,0,0,0,0,2,0,2,70.0,0,0,3,0
46585,32,1,0,0,1,0,2,0,2,66.0,70000,3,0,3
46596,26,0,0,0,4,0,2,0,1,71.0,40000,1,1,0
46598,19,2,1,0,0,0,1,0,1,64.0,20000,0,0,0
46614,26,0,1,2,2,0,2,0,1,63.0,20000,0,0,0
46617,47,1,0,2,1,4,1,0,2,67.0,0,0,0,0
46641,31,0,0,0,4,0,2,0,2,73.0,80000,2,1,0
46653,34,0,1,0,0,0,2,0,1,61.0,0,0,1,0
46665,59,0,0,0,4,0,2,0,1,73.0,0,2,0,0
46666,38,0,1,0,1,0,2,0,2,70.0,0,0,1,0
46673,26,0,0,0,1,0,3,1,1,76.0,0,0,0,0
46677,31,0,1,0,2,0,1,0,2,62.0,0,0,0,0
46687,23,0,0,0,1,0,2,0,3,70.0,30000,1,0,0
46700,25,0,0,0,4,0,2,0,3,71.0,100000,1,0,0
46705,41,0,0,0,4,0,3,0,2,73.0,0,1,0,0
46709,25,0,0,0,4,0,2,0,1,70.0,0,0,0,0
46712,31,0,1,0,1,0,2,0,1,66.0,0,1,1,0
46718,40,0,1,0,4,0,0,0,1,64.0,50000,1,0,0
46723,45,0,0,0,2,0,2,0,1,71.0,0,0,2,0
46725,27,0,0,0,4,0,2,0,1,66.0,0,0,1,0
46726,28,0,0,0,1,0,1,0,0,67.0,0,0,1,0
46737,67,0,1,0,2,0,2,0,3,62.0,150000,3,1,0
46739,35,0,1,0,1,0,2,0,1,67.0,0,1,1,0
46741,28,0,1,0,2,4,2,0,1,62.0,0,1,1,3
46748,26,1,1,2,1,1,2,1,1,61.0,0,0,1,0
46756,37,0,1,2,0,0,1,1,2,65.0,0,1,0,0
46764,47,0,0,0,4,0,2,0,1,75.0,0,0,0,0
46774,30,0,1,0,0,0,2,0,5,67.0,0,1,0,0
46782,35,0,1,0,2,0,2,0,1,62.0,0,2,1,0
46789,18,0,1,2,2,0,4,2,0,69.0,20000,0,0,4
46790,23,0,1,2,1,4,2,0,1,66.0,0,1,0,0
46792,40,0,0,0,4,1,2,0,2,74.0,40000,1,0,0
46793,63,1,0,0,1,0,1,1,1,71.0,0,2,0,0
46805,20,0,0,0,0,0,4,2,6,68.0,0,0,0,4
46819,38,0,0,0,1,0,0,0,1,68.0,80000,1,1,0
46832,35,0,0,0,4,1,2,0,1,69.0,0,0,0,0
46833,22,0,0,0,1,0,1,1,1,68.0,20000,1,1,3
46845,41,0,0,0,4,0,2,0,1,73.0,0,2,1,0
46860,47,0,1,0,1,0,2,0,1,64.0,0,0,2,0
46870,23,0,0,0,1,0,1,0,2,73.0,100000,0,0,0
46878,29,0,1,2,4,0,1,1,2,67.0,0,0,0,0
46885,20,0,1,0,2,0,2,0,1,65.0,20000,1,0,0
46886,60,0,1,0,2,0,2,0,1,60.0,30000,3,0,0
46887,28,2,1,1,2,1,2,0,1,63.0,0,0,0,0
46889,31,0,0,0,4,0,2,0,4,74.0,150000,1,1,0
46900,29,0,1,0,0,0,2,0,2,60.0,0,1,1,0
46918,32,1,1,2,4,0,2,0,1,64.0,0,1,1,0
46922,31,0,0,0,4,0,3,1,2,71.0,100000,0,0,0
46923,49,0,0,1,1,0,2,2,2,69.0,20000,0,0,4
46925,29,0,0,0,4,0,2,0,3,70.0,0,1,1,0
46926,29,0,0,0,4,1,1,0,1,70.0,20000,0,0,0
46949,47,0,0,2,1,0,3,1,1,74.0,0,0,0,0
46955,20,2,1,0,2,0,1,1,1,65.0,0,0,0,3
46961,27,0,1,0,1,0,2,0,2,70.0,0,0,0,0
46969,26,0,1,0,2,0,1,0,1,63.0,20000,0,2,0
46982,25,0,0,0,1,0,2,0,1,67.0,0,1,0,0
46989,46,0,1,0,2,0,2,0,2,64.0,70000,0,0,0
46991,30,0,1,0,4,1,1,0,1,67.0,0,0,0,0
47001,54,0,1,0,2,0,2,0,2,66.0,0,2,0,0
47008,37,0,1,1,4,0,2,0,2,68.0,0,3,0,1
47010,35,0,1,0,4,1,2,0,4,64.0,0,1,1,0
47017,30,0,1,0,4,1,2,0,3,69.0,0,1,0,0
47021,23,0,1,0,1,0,3,0,1,64.0,0,0,1,0
47039,29,0,1,0,2,1,3,0,1,64.0,20000,0,0,0
47053,31,0,1,0,2,1,2,0,1,66.0,40000,1,0,0
47055,26,0,1,0,1,4,3,1,1,68.0,0,0,1,0
47069,37,0,0,0,1,0,2,1,1,67.0,30000,0,2,1
47087,20,0,0,0,1,0,2,1,1,70.0,0,1,0,3
47096,54,0,1,0,1,0,2,0,1,65.0,50000,3,0,0
47097,19,0,1,0,2,0,0,0,0,67.0,0,1,1,0
47122,29,0,1,0,2,0,2,0,1,63.0,0,1,1,0
47123,38,0,1,2,2,0,1,0,1,60.0,0,2,0,0
47131,23,0,0,0,1,0,3,2,1,74.0,30000,1,1,4
47133,29,0,1,0,4,0,2,0,1,61.0,0,0,1,0
47134,40,0,1,0,1,0,2,0,1,63.0,0,3,0,0
47139,54,0,0,0,4,0,2,0,2,72.0,0,2,1,0
47145,30,0,0,2,3,0,0,0,1,65.0,0,1,0,0
47158,50,0,1,0,4,0,0,0,2,68.0,0,2,1,0
47161,42,1,1,2,2,0,2,1,1,63.0,30000,2,0,4
47162,39,0,1,0,4,0,2,0,2,69.0,0,0,1,0
47169,28,2,1,0,2,0,2,0,1,68.0,0,2,1,3
47172,35,3,1,2,4,0,2,1,1,62.0,0,2,0,0
47174,44,0,1,0,2,0,2,0,1,67.0,150000,2,1,0
47183,21,0,1,2,2,1,1,0,1,66.0,20000,0,0,0
47185,56,0,1,0,2,0,2,0,1,62.0,0,3,0,0
47189,64,0,1,0,1,0,2,0,3,68.0,100000,0,2,0
47201,29,0,1,0,4,0,2,0,2,66.0,150000,1,0,0
47203,66,0,1,0,1,0,2,1,1,64.0,0,2,0,0
47209,28,2,1,0,2,0,3,0,1,69.0,80000,1,0,0
47218,25,0,1,0,1,1,2,0,1,66.0,0,1,0,0
47222,23,0,1,0,0,0,2,0,1,59.0,0,1,0,0
47240,31,0,0,0,1,0,2,0,1,83.0,0,1,0,0
47242,38,0,0,0,0,0,2,0,2,70.0,0,1,2,0
47250,30,0,1,0,2,0,2,0,1,64.0,0,1,5,0
47251,32,0,0,0,4,0,3,1,1,63.0,0,0,0,1
47257,22,0,1,2,0,4,2,0,1,64.0,20000,0,1,0
47268,38,0,1,0,1,0,1,0,2,64.0,0,0,0,0
47271,24,0,0,0,0,0,2,0,1,68.0,20000,1,0,0
47273,18,0,1,0,4,1,2,0,1,67.0,0,1,0,2
47278,43,3,1,0,2,0,3,0,2,65.0,0,0,0,0
47279,30,0,1,2,2,0,2,0,1,63.0,0,0,1,0
47283,29,0,0,0,1,4,1,0,3,67.0,0,0,0,0
47284,48,0,1,0,4,0,2,0,3,63.0,0,2,1,0
47288,58,0,1,0,0,1,1,0,1,72.0,0,2,0,0
47293,27,0,1,0,1,0,2,1,2,67.0,0,0,0,0
47306,45,1,1,0,2,0,2,0,1,64.0,0,3,2,2
47314,21,0,1,0,1,4,2,0,1,66.0,0,0,1,0
47316,19,0,1,0,3,0,2,0,1,59.0,0,0,0,1
47323,35,0,0,0,4,0,2,0,1,78.0,1000000,1,0,0
47327,57,0,1,0,4,0,2,0,1,64.0,0,2,0,0
47345,23,0,0,2,0,1,0,0,1,73.0,0,1,0,0
47389,57,0,0,0,3,0,0,0,2,71.0,150000,2,0,0
47390,40,0,0,0,1,4,2,0,1,70.0,0,2,0,0
47396,25,0,0,0,1,0,3,0,1,70.0,1000000,1,0,2
47414,53,0,1,0,2,0,3,0,2,63.0,0,0,0,0
47417,61,0,0,0,1,0,2,0,4,76.0,0,0,1,0
47420,43,0,0,0,1,0,1,0,0,70.0,50000,2,1,0
47424,37,0,0,0,4,1,2,0,1,68.0,50000,2,0,0
47425,43,0,0,0,4,0,2,0,4,72.0,500000,1,0,0
47437,42,0,1,0,0,0,2,0,2,70.0,0,0,0,0
47442,25,0,0,0,4,0,2,0,2,68.0,0,1,0,0
47446,56,0,1,0,0,0,2,0,0,63.0,0,2,0,0
47449,48,0,1,0,1,0,1,0,1,65.0,0,2,0,0
47475,35,0,0,0,1,0,2,0,3,75.0,0,1,1,0
47478,36,0,0,0,4,0,3,0,2,70.0,0,1,0,0
47482,41,0,0,0,4,0,1,0,1,68.0,50000,1,1,0
47493,37,0,0,0,1,0,2,0,1,71.0,0,2,0,0
47497,52,0,1,0,4,0,2,0,1,66.0,0,2,0,0
47522,22,2,1,2,1,0,3,1,1,64.0,0,0,0,4
47529,28,0,0,0,1,0,1,0,1,65.0,0,1,0,0
47533,29,0,0,0,1,4,0,0,2,69.0,0,1,0,0
47536,30,0,0,0,4,0,1,1,1,73.0,0,1,1,0
47545,30,0,0,0,4,0,2,0,1,72.0,0,0,0,0
47546,37,0,0,0,4,0,0,0,1,70.0,30000,1,0,2
47555,40,0,0,0,1,0,2,0,1,65.0,0,1,0,0
47565,38,0,0,1,4,0,2,0,2,67.0,0,0,1,0
47566,33,0,1,0,2,0,2,0,2,63.0,0,1,1,0
47568,32,0,1,0,1,1,2,0,1,64.0,0,1,0,0
47590,30,0,0,1,1,0,3,0,6,65.0,0,0,0,4
47593,27,0,1,0,1,1,2,0,1,63.0,0,0,0,0
47594,29,0,1,0,1,0,2,1,2,64.0,0,1,0,0
47598,44,0,0,0,4,0,0,0,2,69.0,100000,2,1,0
47600,36,0,0,0,1,0,3,1,1,65.0,0,0,1,3
47608,37,0,1,0,1,1,2,0,2,65.0,0,0,5,0
47624,18,0,1,0,0,0,2,0,1,65.0,0,0,0,3
47628,25,0,1,0,4,0,2,1,1,62.0,20000,0,0,0
47642,20,0,1,0,2,0,2,0,6,66.0,0,0,0,0
47643,27,2,0,0,4,0,4,0,1,65.0,0,0,1,0
47655,35,0,0,0,4,0,2,0,2,74.0,150000,1,0,0
47663,32,0,0,2,1,1,2,0,1,68.0,0,1,0,0
47669,32,0,0,0,4,0,1,0,1,68.0,0,0,2,0
47670,25,0,0,0,2,0,2,1,1,69.0,0,0,1,1
47681,35,2,0,1,1,0,0,0,6,71.0,0,0,2,0
47682,47,0,1,0,2,0,2,0,2,65.0,0,0,0,0
47691,30,0,1,1,2,4,2,0,2,63.0,0,0,0,0
47692,37,0,0,0,4,0,2,0,1,72.0,0,2,1,0
47696,28,0,1,0,4,0,2,0,1,69.0,0,1,0,0
47706,28,0,1,0,1,0,2,0,1,59.0,50000,1,0,0
47714,67,0,1,0,4,0,0,0,3,70.0,0,2,0,0
47716,35,0,0,0,4,0,1,0,1,68.0,0,2,0,3
47717,40,0,0,0,1,0,2,0,4,73.0,0,2,0,0
47719,52,0,1,0,1,0,1,0,2,67.0,0,2,0,0
47723,32,0,1,0,4,1,2,0,1,67.0,0,1,1,3
47731,24,0,1,0,5,0,1,0,1,61.0,0,0,1,0
47732,53,0,0,0,4,0,2,0,1,75.0,150000,1,0,0
47733,44,0,1,0,2,0,2,0,2,64.0,0,1,0,0
47743,29,0,1,0,1,0,2,0,1,68.0,0,1,0,0
47765,29,0,1,0,4,0,3,0,1,68.0,0,1,0,1
47766,32,0,1,0,2,0,1,0,1,71.0,0,0,1,0
47768,32,0,1,0,1,1,1,1,2,62.0,0,1,0,0
47771,33,0,1,0,4,0,2,0,1,70.0,0,0,1,0
47773,26,0,0,0,1,0,3,1,1,74.0,70000,0,1,4
47775,28,0,0,0,4,0,3,0,2,69.0,0,0,1,0
47776,44,0,0,0,5,0,2,0,3,68.0,100000,2,0,0
47778,34,0,0,1,4,0,2,0,1,71.0,80000,1,1,3
47785,63,0,1,0,4,0,2,0,2,62.0,0,2,1,0
47787,26,1,0,0,1,0,0,0,1,72.0,0,0,0,0
47791,24,0,1,0,4,0,2,0,1,70.0,0,0,0,0
47796,50,0,1,0,1,0,2,0,1,66.0,0,0,2,0
47799,24,0,1,0,0,0,1,0,1,64.0,30000,1,1,0
47824,37,0,0,0,4,0,2,1,2,68.0,70000,1,1,2
47836,55,0,1,0,0,0,2,0,2,65.0,50000,2,0,0
47844,26,0,0,0,4,0,2,0,5,66.0,0,0,0,0
47855,34,0,0,0,1,0,2,1,1,74.0,0,2,2,4
47865,24,0,1,0,1,0,2,0,1,68.0,0,0,1,0
47879,33,0,0,1,4,0,2,0,1,71.0,0,0,0,4
47881,49,0,1,0,2,0,2,0,1,68.0,0,2,0,0
47887,32,0,0,0,0,0,4,1,0,72.0,0,0,2,4
47892,32,0,0,0,2,0,3,0,0,71.0,0,1,0,2
47893,23,0,1,0,0,0,2,0,1,67.0,0,1,1,0
47896,26,0,1,0,2,1,2,0,1,62.0,0,0,0,0
